product_name,product_qty,product_weight_kg,product_volume_m,DMV_Flag
relogios_presentes,1.0,0.35,0.001936,1
esporte_lazer,1.0,0.35,0.005832,1
telefonia,1.0,0.3,0.00432,1
brinquedos,1.0,0.5,0.006325,1
automotivo,1.0,0.1,0.0039,1
brinquedos,4.0,0.45,0.013125,1
cama_mesa_banho,2.0,0.45,0.088752,1
eletroportateis,3.0,2.05,0.015312,1
esporte_lazer,1.0,0.4,0.008,1
informatica_acessorios,2.0,0.3,0.008,1
cool_stuff,2.0,2.4,0.0312,1
beleza_saude,4.0,0.1,0.001404,1
cool_stuff,3.0,5.65,0.10658,1
fashion_bolsas_e_acessorios,1.0,0.3,0.003179,1
cama_mesa_banho,1.0,1.8,0.023625,1
papelaria,1.0,0.1,0.0017920000000000002,1
informatica_acessorios,1.0,0.1,0.002592,1
esporte_lazer,1.0,0.2,0.00468,1
perfumaria,1.0,0.15,0.00072,1
eletroportateis,1.0,1.85,0.020064,1
perfumaria,1.0,0.463,0.004199,1
informatica_acessorios,4.0,0.5,0.008,1
beleza_saude,1.0,0.2,0.009216,1
esporte_lazer,2.0,0.85,0.004,1
utilidades_domesticas,2.0,0.25,0.0033,1
automotivo,1.0,0.1,0.001536,1
moveis_decoracao,2.0,21.7,0.074088,1
malas_acessorios,3.0,0.55,0.0096,1
moveis_decoracao,3.0,0.6,0.004624,1
moveis_decoracao,7.0,1.85,0.0096,1
moveis_decoracao,2.0,0.6,0.00672,1
fashion_bolsas_e_acessorios,5.0,0.2,0.0017600000000000003,1
pet_shop,1.0,0.9,0.021875,1
ferramentas_jardim,1.0,8.325,0.019866,1
perfumaria,2.0,0.4,0.005632,1
fashion_calcados,12.0,0.2,0.0032479999999999996,1
eletroportateis,1.0,0.75,0.0045,1
agro_industria_e_comercio,2.0,13.15,0.0882,1
eletrodomesticos,5.0,7.65,0.06,1
beleza_saude,4.0,0.3,0.012,1
beleza_saude,1.0,0.125,0.004845,1
eletrodomesticos_2,1.0,14.0,0.018228,1
construcao_ferramentas_jardim,1.0,1.513,0.00216,1
moveis_decoracao,1.0,0.9,0.0132,1
brinquedos,5.0,0.35,0.00336,1
cama_mesa_banho,2.0,1.25,0.009,1
esporte_lazer,6.0,2.75,0.056448,1
relogios_presentes,1.0,0.217,0.00351,1
relogios_presentes,2.0,0.459,0.003276,1
automotivo,5.0,1.9,0.02,1
cama_mesa_banho,1.0,0.375,0.00266,1
perfumaria,1.0,0.2,0.00512,1
moveis_decoracao,5.0,0.7,0.00396,1
pet_shop,1.0,0.3,0.0135,1
fashion_bolsas_e_acessorios,5.0,0.05,0.0013,1
bebes,1.0,19.025,0.18921,1
cama_mesa_banho,1.0,1.0,0.00256,1
papelaria,3.0,0.15,0.0045,1
cama_mesa_banho,1.0,0.9,0.004176,1
automotivo,1.0,0.8,0.00504,1
beleza_saude,1.0,0.208,0.00434,1
pet_shop,1.0,10.1,0.044928,1
moveis_decoracao,1.0,17.1,0.102144,1
moveis_decoracao,5.0,2.95,0.008349,1
esporte_lazer,7.0,0.375,0.01587,1
brinquedos,1.0,0.4,0.008,1
cama_mesa_banho,1.0,1.625,0.010664,1
cama_mesa_banho,1.0,0.55,0.00256,1
,,1.8,0.009828,1
moveis_decoracao,5.0,3.0,0.008349,1
perfumaria,3.0,1.5,0.01,1
esporte_lazer,1.0,1.022,0.0154,1
cama_mesa_banho,1.0,1.05,0.00315,1
beleza_saude,1.0,2.3,0.00576,1
bebes,4.0,0.45,0.00414,1
bebes,1.0,0.6,0.00625,1
pet_shop,4.0,0.15,0.001584,1
fashion_bolsas_e_acessorios,2.0,0.2,0.000352,1
pet_shop,3.0,0.6,0.00192,1
ferramentas_jardim,5.0,1.8,0.005082,1
automotivo,3.0,0.4,0.005832,1
automotivo,2.0,0.225,0.000528,1
esporte_lazer,1.0,2.693,0.021112,1
,,0.7,0.004,1
automotivo,1.0,4.825,0.074664,1
utilidades_domesticas,1.0,24.8,0.110976,1
cama_mesa_banho,1.0,1.9,0.014976,1
esporte_lazer,1.0,0.65,0.005832,1
casa_construcao,6.0,0.7,0.010647,1
moveis_colchao_e_estofado,2.0,10.75,0.0644,1
relogios_presentes,1.0,0.25,0.003920000000000001,1
beleza_saude,2.0,0.65,0.024,1
informatica_acessorios,2.0,0.125,0.002688,1
automotivo,5.0,2.0,0.01584,1
telefonia_fixa,1.0,1.1,0.0042,1
moveis_decoracao,6.0,2.4,0.0592,1
consoles_games,1.0,0.34,0.001904,1
telefonia,1.0,0.15,0.0008800000000000001,1
cama_mesa_banho,1.0,2.75,0.028665,1
informatica_acessorios,2.0,0.352,0.00476,1
utilidades_domesticas,1.0,2.963,0.04752,1
utilidades_domesticas,2.0,0.7,0.0075,1
moveis_escritorio,2.0,12.45,0.048608,1
brinquedos,10.0,0.45,0.003168,1
perfumaria,1.0,0.5,0.003136,1
beleza_saude,1.0,0.3,0.002816,1
market_place,1.0,0.55,0.002178,1
automotivo,1.0,5.1,0.02805,1
malas_acessorios,1.0,0.85,0.01395,1
esporte_lazer,1.0,0.2,0.00512,1
beleza_saude,2.0,0.25,0.006864,1
cama_mesa_banho,1.0,1.7,0.023625,1
utilidades_domesticas,4.0,0.25,0.00132,1
eletroportateis,5.0,2.55,0.020631,1
utilidades_domesticas,4.0,9.6,0.09,1
cama_mesa_banho,2.0,1.9,0.012,1
fashion_roupa_feminina,2.0,0.6,0.000352,1
brinquedos,1.0,0.65,0.016,1
moveis_decoracao,1.0,0.505,0.00693,1
esporte_lazer,3.0,0.1,0.00085,1
papelaria,1.0,0.1,0.00128,1
casa_construcao,8.0,0.75,0.006912,1
utilidades_domesticas,3.0,0.65,0.006,1
perfumaria,1.0,0.1,0.000528,1
ferramentas_jardim,1.0,1.625,0.0112,1
automotivo,3.0,0.525,0.01584,1
brinquedos,1.0,0.35,0.004335,1
moveis_decoracao,4.0,0.3,0.00605,1
utilidades_domesticas,6.0,13.8,0.0936,1
esporte_lazer,1.0,10.0,0.168,1
cool_stuff,1.0,2.367,0.033488,1
cama_mesa_banho,4.0,1.5,0.04488,1
beleza_saude,4.0,0.2,0.002304,1
brinquedos,3.0,1.2,0.007644,1
utilidades_domesticas,2.0,0.35,0.00432,1
cama_mesa_banho,2.0,0.3,0.0224,1
utilidades_domesticas,2.0,0.45,0.002304,1
informatica_acessorios,4.0,0.3,0.004096,1
utilidades_domesticas,1.0,0.275,0.003553,1
eletrodomesticos,1.0,0.25,0.005967,1
esporte_lazer,2.0,1.15,0.0135,1
cool_stuff,1.0,0.2,0.002112,1
esporte_lazer,2.0,0.35,0.015075,1
construcao_ferramentas_construcao,5.0,30.0,0.133128,1
eletrodomesticos,1.0,0.225,0.00468,1
utilidades_domesticas,1.0,0.7,0.004048,1
esporte_lazer,1.0,2.5,0.05184,1
automotivo,1.0,0.5,0.00992,1
portateis_casa_forno_e_cafe,4.0,1.625,0.024,1
eletrodomesticos_2,4.0,2.3,0.027,1
moveis_decoracao,2.0,1.2,0.02592,1
bebes,3.0,13.65,0.06,1
relogios_presentes,5.0,0.2,0.000352,1
moveis_decoracao,4.0,14.0,0.1,1
automotivo,1.0,0.1,0.001134,1
cama_mesa_banho,1.0,0.38,0.028560000000000002,1
automotivo,2.0,0.825,0.01584,1
brinquedos,5.0,1.0,0.015119999999999998,1
automotivo,4.0,1.05,0.027,1
fashion_bolsas_e_acessorios,5.0,0.15,0.001584,1
cama_mesa_banho,1.0,2.9,0.039375,1
livros_tecnicos,1.0,0.55,0.001728,1
automotivo,2.0,0.12,0.001408,1
esporte_lazer,1.0,2.35,0.008,1
moveis_decoracao,2.0,0.55,0.008464,1
automotivo,3.0,2.0,0.02584,1
perfumaria,1.0,0.448,0.006358,1
construcao_ferramentas_construcao,1.0,0.6,0.0017600000000000003,1
utilidades_domesticas,7.0,0.95,0.0108,1
casa_construcao,5.0,1.4,0.008,1
ferramentas_jardim,1.0,5.55,0.028710000000000003,1
utilidades_domesticas,2.0,0.05,0.00396,1
moveis_sala,3.0,6.3,0.025,1
artigos_de_natal,5.0,0.6,0.0045,1
papelaria,3.0,6.35,0.028764,1
bebes,2.0,6.85,0.0408,1
bebes,2.0,4.075,0.049056,1
esporte_lazer,3.0,1.6,0.0128,1
moveis_decoracao,9.0,1.95,0.01001,1
beleza_saude,5.0,0.2,0.004807,1
beleza_saude,3.0,0.25,0.011466,1
cama_mesa_banho,1.0,12.05,0.072,1
informatica_acessorios,1.0,0.2,0.007259999999999999,1
automotivo,1.0,0.25,0.005625,1
cama_mesa_banho,1.0,0.6,0.004,1
construcao_ferramentas_ferramentas,1.0,0.7,0.007875,1
esporte_lazer,4.0,0.375,0.018513,1
automotivo,2.0,4.75,0.023188,1
moveis_decoracao,6.0,1.2,0.010625,1
beleza_saude,1.0,0.467,0.00798,1
instrumentos_musicais,1.0,0.1,0.01056,1
brinquedos,3.0,0.992,0.013702000000000002,1
cama_mesa_banho,1.0,0.95,0.00256,1
utilidades_domesticas,1.0,2.1,0.0275,1
moveis_decoracao,1.0,5.5,0.0315,1
automotivo,2.0,0.15,0.0017920000000000002,1
moveis_cozinha_area_de_servico_jantar_e_jardim,1.0,29.5,0.201348,1
telefonia,2.0,0.1,0.00096,1
ferramentas_jardim,1.0,2.733,0.03696,1
automotivo,1.0,0.3,0.00256,1
cine_foto,1.0,0.1,0.00096,1
ferramentas_jardim,5.0,1.5,0.01248,1
informatica_acessorios,4.0,0.125,0.00189,1
cama_mesa_banho,1.0,0.6,0.016184,1
informatica_acessorios,1.0,0.5,0.003264,1
esporte_lazer,1.0,0.25,0.000352,1
esporte_lazer,1.0,0.418,0.003276,1
,,0.9,0.015625,1
automotivo,6.0,2.0,0.008,1
informatica_acessorios,8.0,5.2,0.033276,1
,,0.15,0.004312,1
utilidades_domesticas,1.0,0.25,0.012,1
perfumaria,2.0,0.1,0.001944,1
cama_mesa_banho,2.0,0.8,0.00256,1
esporte_lazer,3.0,4.236,0.03128,1
telefonia,1.0,0.183,0.000594,1
construcao_ferramentas_jardim,1.0,0.15,0.000704,1
automotivo,2.0,0.175,0.001936,1
ferramentas_jardim,1.0,0.45,0.0017920000000000002,1
automotivo,6.0,5.0,0.025069,1
brinquedos,1.0,0.243,0.003808,1
moveis_sala,2.0,2.0,0.00494,1
utilidades_domesticas,1.0,5.1,0.025296,1
construcao_ferramentas_construcao,2.0,7.775,0.06047999999999999,1
moveis_decoracao,1.0,1.5,0.0315,1
cool_stuff,1.0,2.1,0.01968,1
cama_mesa_banho,1.0,4.9,0.0048,1
esporte_lazer,1.0,1.0,0.011466,1
moveis_decoracao,1.0,0.55,0.027,1
telefonia,2.0,0.1,0.001188,1
papelaria,3.0,0.3,0.002352,1
cama_mesa_banho,1.0,0.588,0.009672,1
pet_shop,2.0,2.95,0.0186,1
utilidades_domesticas,2.0,0.8,0.004199,1
utilidades_domesticas,1.0,0.25,0.00208,1
telefonia,2.0,0.1,0.000528,1
informatica_acessorios,1.0,0.2,0.0036,1
informatica_acessorios,1.0,0.478,0.00504,1
beleza_saude,4.0,2.0,0.03094,1
,,1.5,0.00256,1
relogios_presentes,1.0,0.4,0.00468,1
cama_mesa_banho,2.0,1.695,0.01134,1
relogios_presentes,1.0,0.667,0.002926,1
,,0.1,0.000352,1
instrumentos_musicais,3.0,0.6,0.004096,1
brinquedos,4.0,0.6,0.003168,1
automotivo,1.0,13.9,0.07688,1
fashion_calcados,4.0,1.2,0.010032,1
relogios_presentes,2.0,0.65,0.002304,1
utilidades_domesticas,1.0,0.3,0.00384,1
utilidades_domesticas,1.0,0.2,0.010648,1
bebes,2.0,0.7,0.01575,1
telefonia,2.0,0.2,0.00108,1
esporte_lazer,1.0,1.134,0.014674,1
automotivo,1.0,13.699,0.070702,1
bebes,1.0,0.1,0.002208,1
beleza_saude,2.0,0.4,0.004608,1
esporte_lazer,1.0,0.2,0.002016,1
bebes,7.0,0.225,0.0024,1
automotivo,1.0,0.5,0.008,1
utilidades_domesticas,3.0,0.3,0.01058,1
,,0.3,0.00442,1
fashion_bolsas_e_acessorios,4.0,0.05,0.003888000000000001,1
utilidades_domesticas,3.0,0.2,0.006138,1
moveis_decoracao,1.0,23.375,0.187308,1
cama_mesa_banho,1.0,20.6,0.016875,1
fashion_bolsas_e_acessorios,5.0,1.1,0.0008800000000000001,1
automotivo,5.0,0.183,0.00544,1
cama_mesa_banho,1.0,0.8,0.003125,1
moveis_decoracao,1.0,8.95,0.033212,1
bebes,2.0,10.25,0.08987,1
utilidades_domesticas,1.0,10.325,0.039928,1
ferramentas_jardim,7.0,1.9,0.006851000000000001,1
eletrodomesticos,2.0,0.35,0.001872,1
beleza_saude,1.0,0.248,0.00544,1
cama_mesa_banho,1.0,2.35,0.02236,1
perfumaria,3.0,0.4,0.00675,1
market_place,1.0,0.313,0.002856,1
telefonia,1.0,0.1,0.00102,1
bebes,2.0,0.85,0.00405,1
cama_mesa_banho,4.0,5.683,0.094752,1
cama_mesa_banho,1.0,0.25,0.0048,1
fashion_bolsas_e_acessorios,1.0,0.35,0.00064,1
cama_mesa_banho,1.0,1.0,0.020736,1
esporte_lazer,1.0,6.45,0.023625,1
esporte_lazer,2.0,0.35,0.00405,1
brinquedos,3.0,1.6,0.007644,1
informatica_acessorios,1.0,2.275,0.013294,1
informatica_acessorios,1.0,4.35,0.0081,1
utilidades_domesticas,3.0,0.1,0.005184,1
informatica_acessorios,1.0,0.2,0.002816,1
moveis_decoracao,3.0,0.6,0.014,1
moveis_decoracao,3.0,0.15,0.00175,1
moveis_escritorio,1.0,15.2,0.07371,1
automotivo,2.0,0.3,0.00512,1
automotivo,1.0,0.05,0.00384,1
papelaria,1.0,11.65,0.050625,1
fashion_bolsas_e_acessorios,1.0,0.1,0.00256,1
moveis_sala,2.0,12.8,0.051597,1
esporte_lazer,4.0,0.5,0.015625,1
utilidades_domesticas,1.0,0.635,0.01242,1
telefonia,1.0,0.05,0.001188,1
utilidades_domesticas,1.0,1.2,0.027,1
fashion_bolsas_e_acessorios,4.0,0.1,0.004096,1
utilidades_domesticas,1.0,1.05,0.012,1
papelaria,4.0,1.65,0.032148,1
telefonia,6.0,0.3,0.000816,1
telefonia,1.0,0.05,0.005832,1
informatica_acessorios,2.0,1.0,0.013754,1
fashion_roupa_feminina,3.0,1.2,0.009375,1
brinquedos,1.0,0.383,0.003024,1
cama_mesa_banho,2.0,1.8,0.011352,1
esporte_lazer,9.0,0.35,0.00064,1
instrumentos_musicais,1.0,13.9,0.064,1
consoles_games,1.0,0.6,0.012,1
utilidades_domesticas,1.0,1.3,0.003168,1
informatica_acessorios,1.0,1.15,0.004928,1
brinquedos,2.0,0.2,0.004,1
cama_mesa_banho,1.0,0.9,0.006612,1
informatica_acessorios,2.0,0.125,0.033825,1
automotivo,1.0,0.15,0.004624,1
malas_acessorios,1.0,0.8,0.014719999999999999,1
moveis_escritorio,1.0,10.975,0.048654,1
,,0.1,0.00085,1
pet_shop,3.0,0.6,0.0064,1
brinquedos,1.0,0.25,0.009522,1
bebes,3.0,9.575,0.052521,1
pet_shop,7.0,0.6,0.008,1
moveis_decoracao,2.0,0.483,0.009588,1
cama_mesa_banho,1.0,1.6,0.0098,1
cama_mesa_banho,1.0,2.63,0.012558,1
utilidades_domesticas,2.0,10.45,0.0396,1
cama_mesa_banho,1.0,1.1,0.010648,1
relogios_presentes,5.0,0.7,0.00288,1
cama_mesa_banho,1.0,3.4,0.02688,1
portateis_casa_forno_e_cafe,1.0,0.4,0.00544,1
,,0.35,0.008428,1
esporte_lazer,3.0,0.65,0.00216,1
automotivo,3.0,5.25,0.013312,1
cama_mesa_banho,1.0,4.0,0.024192,1
telefonia,5.0,0.3,0.002415,1
esporte_lazer,1.0,0.55,0.004096,1
automotivo,2.0,0.2,0.0017600000000000003,1
cama_mesa_banho,1.0,0.3,0.005616,1
sinalizacao_e_seguranca,2.0,0.325,0.005324,1
esporte_lazer,4.0,2.0,0.02625,1
moveis_escritorio,2.0,16.1,0.095004,1
esporte_lazer,3.0,6.45,0.027,1
utilidades_domesticas,3.0,1.0,0.0038,1
informatica_acessorios,3.0,0.7,0.012768,1
beleza_saude,3.0,5.3,0.032384,1
construcao_ferramentas_construcao,1.0,0.2,0.001995,1
cama_mesa_banho,2.0,7.13,0.03655,1
pet_shop,7.0,5.7,0.050232,1
brinquedos,2.0,0.5,0.01125,1
fashion_roupa_infanto_juvenil,3.0,0.12,0.003135,1
automotivo,1.0,8.8,0.02,1
beleza_saude,3.0,0.35,0.003276,1
consoles_games,2.0,0.45,0.027,1
moveis_decoracao,1.0,9.9,0.075264,1
cama_mesa_banho,8.0,1.225,0.060458000000000005,1
esporte_lazer,1.0,1.3,0.004608,1
eletrodomesticos,1.0,1.4,0.005967,1
esporte_lazer,2.0,1.25,0.0135,1
moveis_decoracao,1.0,3.9,0.028175,1
relogios_presentes,1.0,0.185,0.004224,1
utilidades_domesticas,1.0,10.3,0.0234,1
moveis_decoracao,3.0,0.4,0.004536,1
informatica_acessorios,1.0,2.7,0.00648,1
moveis_decoracao,1.0,4.0,0.04368,1
cama_mesa_banho,1.0,3.5,0.0444,1
pet_shop,1.0,0.125,0.00247,1
fashion_roupa_masculina,1.0,0.3,0.0132,1
cool_stuff,4.0,2.1,0.067626,1
climatizacao,5.0,18.438,0.108147,1
,,3.15,0.01156,1
moveis_decoracao,3.0,0.2,0.00175,1
relogios_presentes,5.0,0.3,0.000352,1
agro_industria_e_comercio,1.0,2.0,0.05434,1
fashion_esporte,4.0,0.2,0.00198,1
moveis_decoracao,1.0,1.75,0.008,1
fashion_bolsas_e_acessorios,3.0,0.2,0.018576,1
automotivo,4.0,0.35,0.007040000000000001,1
cama_mesa_banho,1.0,0.7,0.018,1
utilidades_domesticas,1.0,0.5,0.0192,1
eletronicos,1.0,0.15,0.006,1
perfumaria,2.0,0.178,0.0032,1
cama_mesa_banho,1.0,0.65,0.026928,1
informatica_acessorios,5.0,0.816,0.006318,1
automotivo,3.0,0.425,0.01584,1
beleza_saude,3.0,0.275,0.003289,1
esporte_lazer,1.0,2.0,0.034596,1
cama_mesa_banho,1.0,0.9,0.0048,1
automotivo,1.0,5.5,0.0405,1
moveis_decoracao,4.0,10.7,0.03,1
moveis_decoracao,9.0,2.8,0.010296,1
esporte_lazer,2.0,1.45,0.01,1
moveis_decoracao,7.0,0.9,0.014476,1
automotivo,1.0,0.5,0.01485,1
esporte_lazer,1.0,0.3,0.003,1
informatica_acessorios,2.0,3.15,0.007776000000000001,1
eletronicos,3.0,7.1,0.0148,1
esporte_lazer,1.0,1.0,0.0116,1
pet_shop,2.0,0.748,0.011362,1
brinquedos,1.0,1.223,0.0057,1
cama_mesa_banho,1.0,0.55,0.00256,1
perfumaria,1.0,0.1,0.0028,1
alimentos_bebidas,1.0,1.25,0.004913,1
fashion_bolsas_e_acessorios,1.0,0.2,0.000352,1
beleza_saude,1.0,2.0,0.008398,1
beleza_saude,1.0,2.825,0.00336,1
casa_construcao,4.0,1.85,0.0243,1
moveis_cozinha_area_de_servico_jantar_e_jardim,4.0,2.0,0.023625,1
relogios_presentes,3.0,0.6,0.002565,1
perfumaria,1.0,0.6,0.005632,1
relogios_presentes,1.0,0.6,0.0036,1
brinquedos,1.0,1.3,0.024,1
consoles_games,2.0,0.2,0.00108,1
informatica_acessorios,1.0,0.1,0.001344,1
utilidades_domesticas,1.0,0.25,0.008645,1
esporte_lazer,4.0,0.55,0.0064,1
brinquedos,1.0,0.2,0.0017600000000000003,1
informatica_acessorios,6.0,0.2,0.001512,1
esporte_lazer,1.0,1.5,0.032,1
beleza_saude,1.0,0.45,0.004032,1
moveis_decoracao,1.0,0.6,0.006,1
esporte_lazer,1.0,2.35,0.008,1
beleza_saude,1.0,0.3,0.004096,1
livros_interesse_geral,1.0,0.425,0.001539,1
eletrodomesticos,1.0,2.45,0.01156,1
moveis_decoracao,3.0,1.2,0.00605,1
brinquedos,6.0,0.45,0.003024,1
informatica_acessorios,2.0,0.2,0.00234,1
eletrodomesticos_2,2.0,13.3,0.06336,1
esporte_lazer,2.0,0.163,0.003528,1
brinquedos,1.0,1.3,0.024,1
utilidades_domesticas,1.0,0.5,0.00288,1
esporte_lazer,1.0,0.998,0.01248,1
esporte_lazer,1.0,2.2,0.03648,1
utilidades_domesticas,1.0,0.6,0.017797,1
beleza_saude,1.0,0.3,0.0035200000000000006,1
beleza_saude,1.0,0.3,0.0027,1
perfumaria,4.0,0.2,0.003468,1
informatica_acessorios,1.0,0.07,0.002964,1
utilidades_domesticas,1.0,5.95,0.04356,1
informatica_acessorios,2.0,0.9,0.03456,1
cama_mesa_banho,2.0,0.647,0.00435,1
bebes,1.0,2.95,0.027993,1
eletronicos,2.0,1.2,0.004032,1
construcao_ferramentas_iluminacao,2.0,0.55,0.004096,1
utilidades_domesticas,1.0,1.45,0.0125,1
fashion_bolsas_e_acessorios,5.0,0.2,0.0016,1
eletronicos,4.0,0.42,0.001536,1
brinquedos,2.0,0.4,0.0186,1
bebes,2.0,0.1,0.005766,1
telefonia,2.0,1.0,0.012,1
pet_shop,2.0,1.05,0.008,1
brinquedos,6.0,0.25,0.004,1
eletrodomesticos,4.0,0.5,0.003762,1
esporte_lazer,1.0,0.175,0.004608,1
eletrodomesticos,3.0,0.05,0.000624,1
utilidades_domesticas,5.0,0.8,0.015,1
informatica_acessorios,3.0,0.22,0.00432,1
moveis_decoracao,1.0,0.9,0.00875,1
moveis_decoracao,6.0,0.45,0.00175,1
artes_e_artesanato,2.0,0.1,0.00066,1
esporte_lazer,1.0,0.4,0.004368,1
informatica_acessorios,1.0,0.85,0.011552,1
esporte_lazer,1.0,0.15,0.00512,1
automotivo,3.0,0.1,0.000816,1
fashion_bolsas_e_acessorios,1.0,0.15,0.00128,1
moveis_decoracao,1.0,0.4,0.009,1
beleza_saude,1.0,30.0,0.251625,1
pet_shop,2.0,0.15,0.00384,1
cool_stuff,2.0,1.5,0.06,1
informatica_acessorios,1.0,0.945,0.007773999999999999,1
casa_construcao,1.0,0.544,0.005148,1
cama_mesa_banho,1.0,0.0,0.0225,1
beleza_saude,1.0,0.1,0.0075,1
automotivo,2.0,9.85,0.080262,1
esporte_lazer,1.0,6.192,0.053428,1
pet_shop,1.0,0.3,0.004096,1
fashion_bolsas_e_acessorios,5.0,0.1,0.001584,1
,,1.8,0.01092,1
informatica_acessorios,1.0,1.0,0.004092,1
beleza_saude,1.0,0.4,0.003344,1
informatica_acessorios,2.0,0.2,0.01134,1
cama_mesa_banho,3.0,1.45,0.023625,1
brinquedos,2.0,0.4,0.00162,1
casa_conforto,2.0,1.2,0.023625,1
construcao_ferramentas_seguranca,2.0,1.936,0.002652,1
brinquedos,2.0,0.4,0.008,1
informatica_acessorios,1.0,0.156,0.00324,1
cama_mesa_banho,1.0,0.25,0.0048,1
bebes,7.0,17.55,0.105,1
bebes,2.0,5.125,0.033728,1
perfumaria,1.0,0.465,0.003952000000000001,1
eletronicos,2.0,0.45,0.002816,1
informatica_acessorios,1.0,0.15,0.003744,1
construcao_ferramentas_construcao,1.0,7.125,0.005103,1
perfumaria,1.0,0.4,0.003553,1
cama_mesa_banho,1.0,0.85,0.0048,1
cama_mesa_banho,1.0,0.5,0.0048,1
brinquedos,2.0,0.6,0.00858,1
relogios_presentes,3.0,0.2,0.002704,1
beleza_saude,1.0,0.45,0.003146,1
moveis_decoracao,3.0,2.45,0.02205,1
eletronicos,1.0,0.1,0.004913,1
moveis_escritorio,1.0,17.95,0.094192,1
cama_mesa_banho,2.0,1.05,0.012,1
esporte_lazer,1.0,0.65,0.0048,1
telefonia,1.0,0.1,0.00144,1
automotivo,1.0,0.6,0.004872,1
moveis_sala,1.0,4.9,0.0324,1
informatica_acessorios,2.0,0.45,0.00128,1
eletrodomesticos,8.0,0.95,0.02205,1
telefonia,2.0,0.05,0.008,1
perfumaria,1.0,0.35,0.001344,1
cama_mesa_banho,1.0,1.0,0.07,1
beleza_saude,2.0,0.095,0.00117,1
moveis_decoracao,2.0,1.15,0.014375,1
telefonia,3.0,0.15,0.00196,1
moveis_decoracao,4.0,0.592,0.007559999999999999,1
automotivo,6.0,6.05,0.020539,1
telefonia,5.0,0.3,0.000816,1
informatica_acessorios,3.0,0.1,0.00117,1
esporte_lazer,1.0,0.947,0.0182,1
beleza_saude,3.0,0.2,0.0018,1
,,6.6,0.025308,1
moveis_decoracao,1.0,0.9,0.0024,1
brinquedos,1.0,2.15,0.025047,1
cama_mesa_banho,1.0,1.8,0.01029,1
relogios_presentes,3.0,0.3,0.004096,1
moveis_decoracao,1.0,0.85,0.0025,1
esporte_lazer,1.0,0.12,0.00675,1
beleza_saude,1.0,0.65,0.0176,1
utilidades_domesticas,7.0,0.6,0.009477,1
utilidades_domesticas,9.0,9.66,0.028675,1
utilidades_domesticas,1.0,0.45,0.004522,1
eletroportateis,1.0,0.35,0.007168000000000001,1
telefonia,1.0,0.1,0.000627,1
eletronicos,2.0,0.473,0.00285,1
moveis_decoracao,1.0,0.669,0.024192,1
telefonia,2.0,0.2,0.0012,1
moveis_decoracao,2.0,0.6,0.009295,1
esporte_lazer,1.0,0.15,0.006656,1
automotivo,5.0,6.05,0.020539,1
relogios_presentes,2.0,0.7,0.002304,1
fashion_bolsas_e_acessorios,4.0,0.15,0.00288,1
cama_mesa_banho,1.0,2.7,0.006,1
cool_stuff,2.0,5.4,0.061776,1
moveis_decoracao,2.0,0.8,0.00462,1
esporte_lazer,1.0,0.372,0.005292,1
perfumaria,1.0,0.1,0.002,1
bebes,1.0,6.2,0.049,1
cama_mesa_banho,1.0,1.1,0.007616,1
cama_mesa_banho,1.0,0.525,0.018018,1
fashion_bolsas_e_acessorios,2.0,0.1,0.001056,1
utilidades_domesticas,2.0,0.3,0.004,1
cama_mesa_banho,1.0,2.6,0.016632,1
utilidades_domesticas,3.0,6.75,0.02275,1
beleza_saude,1.0,1.3,0.006859,1
pet_shop,1.0,3.55,0.01122,1
construcao_ferramentas_jardim,2.0,0.65,0.0064,1
fraldas_higiene,3.0,0.75,0.00504,1
telefonia_fixa,1.0,0.105,0.0021,1
eletrodomesticos,2.0,0.45,0.01728,1
papelaria,1.0,0.65,0.012393,1
ferramentas_jardim,1.0,0.65,0.008,1
informatica_acessorios,2.0,0.275,0.00152,1
climatizacao,1.0,1.75,0.012,1
cama_mesa_banho,2.0,1.3,0.0125,1
,,0.8,0.01,1
moveis_decoracao,3.0,0.2,0.00175,1
relogios_presentes,3.0,0.25,0.006358,1
papelaria,2.0,0.35,0.002352,1
cama_mesa_banho,1.0,0.5,0.003,1
utilidades_domesticas,1.0,5.25,0.01012,1
esporte_lazer,1.0,0.5,0.008,1
informatica_acessorios,3.0,1.0,0.015625,1
cool_stuff,1.0,1.7,0.027588,1
automotivo,2.0,0.3,0.00528,1
bebes,2.0,9.4,0.05625,1
telefonia,1.0,0.25,0.0027,1
telefonia,2.0,0.05,0.001188,1
bebes,1.0,0.17,0.003192,1
instrumentos_musicais,5.0,0.2,0.004096,1
consoles_games,1.0,0.25,0.008993,1
informatica_acessorios,1.0,0.85,0.027,1
automotivo,4.0,0.3,0.00384,1
relogios_presentes,1.0,0.55,0.000352,1
cama_mesa_banho,1.0,0.641,0.00364,1
ferramentas_jardim,1.0,1.1,0.005408,1
moveis_decoracao,1.0,0.85,0.01,1
,,1.6,0.0192,1
brinquedos,1.0,6.5,0.10086,1
automotivo,5.0,2.2,0.0225,1
papelaria,1.0,0.25,0.001056,1
automotivo,1.0,0.05,0.001408,1
cool_stuff,4.0,0.7,0.002376,1
moveis_decoracao,1.0,0.45,0.010168,1
cool_stuff,2.0,0.45,0.005808,1
cama_mesa_banho,1.0,5.8,0.1421,1
informatica_acessorios,4.0,4.3,0.001976,1
informatica_acessorios,1.0,0.2,0.003861,1
